ID,Institution,Ranking1,Ranking2,Ranking3,TS,SaT,SaC,Expenditure,SSR,CP,Continuation,VAS,ET,SaF,AccountingFinanceRank,AccountingFinanceGS,AccountingFinanceSaT,AccountingFinanceSaC,AccountingFinanceContinuation,AgricultureForestryFoodRank,AgricultureForestryFoodGS,AgricultureForestryFoodSaT,AgricultureForestryFoodSaC,AgricultureForestryFoodContinuation,AmericanStudiesRank,AmericanStudiesGS,AmericanStudiesSaT,AmericanStudiesSaC,AmericanStudiesContinuation,AnatomyPhysiologyRank,AnatomyPhysiologyGS,AnatomyPhysiologySaT,AnatomyPhysiologySaC,AnatomyPhysiologyContinuation,AnthropologyRank,AnthropologyGS,AnthropologySaT,AnthropologySaC,AnthropologyContinuation,ArchitectureRank,ArchitectureGS,ArchitectureSaT,ArchitectureSaC,ArchitectureContinuation,ArtRank,ArtGS,ArtSaT,ArtSaC,ArtContinuation,BiosciencesRank,BiosciencesGS,BiosciencesSaT,BiosciencesSaC,BiosciencesContinuation,BuildingandtownandcountryplanningRank,BuildingandtownandcountryplanningGS,BuildingandtownandcountryplanningSaT,BuildingandtownandcountryplanningSaC,BuildingandtownandcountryplanningContinuation,BusinessManagementMarketingRank,BusinessManagementMarketingGS,BusinessManagementMarketingSaT,BusinessManagementMarketingSaC,BusinessManagementMarketingContinuation,ChemistryRank,ChemistryGS,ChemistrySaT,ChemistrySaC,ChemistryContinuation,ClassicsAncientHistoryRank,ClassicsAncientHistoryGS,ClassicsAncientHistorySaT,ClassicsAncientHistorySaC,ClassicsAncientHistoryContinuation,ComputerScienceInformationSystemsRank,ComputerScienceInformationSystemsGS,ComputerScienceInformationSystemsSaT,ComputerScienceInformationSystemsSaC,ComputerScienceInformationSystemsContinuation,CriminologyRank,CriminologyGS,CriminologySaT,CriminologySaC,CriminologyContinuation,DentisitryRank,DentisitryGS,DentisitrySaT,DentisitrySaC,DentisitryContinuation,DesignCraftsRank,DesignCraftsGS,DesignCraftsSaT,DesignCraftsSaC,DesignCraftsContinuation,DramaDanceRank,DramaDanceGS,DramaDanceSaT,DramaDanceSaC,DramaDanceContinuation,EarthMarineSciencesRank,EarthMarineSciencesGS,EarthMarineSciencesSaT,EarthMarineSciencesSaC,EarthMarineSciencesContinuation,EconomicsRank,EconomicsGS,EconomicsSaT,EconomicsSaC,EconomicsContinuation,EducationRank,EducationGS,EducationSaT,EducationSaC,EducationContinuation,EngineeringChemicalRank,EngineeringChemicalGS,EngineeringChemicalSaT,EngineeringChemicalSaC,EngineeringChemicalContinuation,EngineeringCivilRank,EngineeringCivilGS,EngineeringCivilSaT,EngineeringCivilSaC,EngineeringCivilContinuation,EngineeringElectronicElectricalRank,EngineeringElectronicElectricalGS,EngineeringElectronicElectricalSaT,EngineeringElectronicElectricalSaC,EngineeringElectronicElectricalContinuation,EngineeringGeneralRank,EngineeringGeneralGS,EngineeringGeneralSaT,EngineeringGeneralSaC,EngineeringGeneralContinuation,EngineeringMaterialsMineralRank,EngineeringMaterialsMineralGS,EngineeringMaterialsMineralSaT,EngineeringMaterialsMineralSaC,EngineeringMaterialsMineralContinuation,EngineeringMechanicalRank,EngineeringMechanicalGS,EngineeringMechanicalSaT,EngineeringMechanicalSaC,EngineeringMechanicalContinuation,EnglishCreativeWritingRank,EnglishCreativeWritingGS,EnglishCreativeWritingSaT,EnglishCreativeWritingSaC,EnglishCreativeWritingContinuation,FashionTextilesRank,FashionTextilesGS,FashionTextilesSaT,FashionTextilesSaC,FashionTextilesContinuation,FilmProductionPhotographyRank,FilmProductionPhotographyGS,FilmProductionPhotographySaT,FilmProductionPhotographySaC,FilmProductionPhotographyContinuation,ForensicScienceArchaeologyRank,ForensicScienceArchaeologyGS,ForensicScienceArchaeologySaT,ForensicScienceArchaeologySaC,ForensicScienceArchaeologyContinuation,GeographyEnvironmentalStudiesRank,GeographyEnvironmentalStudiesGS,GeographyEnvironmentalStudiesSaT,GeographyEnvironmentalStudiesSaC,GeographyEnvironmentalStudiesContinuation,HealthProfessionsRank,HealthProfessionsGS,HealthProfessionsSaT,HealthProfessionsSaC,HealthProfessionsContinuation,HistoryRank,HistoryGS,HistorySaT,HistorySaC,HistoryContinuation,HistoryofArtRank,HistoryofArtGS,HistoryofArtSaT,HistoryofArtSaC,HistoryofArtContinuation,HospitalityEventManagementTourismRank,HospitalityEventManagementTourismGS,HospitalityEventManagementTourismSaT,HospitalityEventManagementTourismSaC,HospitalityEventManagementTourismContinuation,JournalismPublishingPublicRelationsRank,JournalismPublishingPublicRelationsGS,JournalismPublishingPublicRelationsSaT,JournalismPublishingPublicRelationsSaC,JournalismPublishingPublicRelationsContinuation,MathematicsRank,MathematicsGS,MathematicsSaT,MathematicsSaC,MathematicsContinuation,MediaFilmStudiesRank,MediaFilmStudiesGS,MediaFilmStudiesSaT,MediaFilmStudiesSaC,MediaFilmStudiesContinuation,MedicineRank,MedicineGS,MedicineSaT,MedicineSaC,MedicineContinuation,ModernLanguagesLinguisticsRank,ModernLanguagesLinguisticsGS,ModernLanguagesLinguisticsSaT,ModernLanguagesLinguisticsSaC,ModernLanguagesLinguisticsContinuation,MusicRank,MusicGS,MusicSaT,MusicSaC,MusicContinuation,NursingMidwiferyRank,NursingMidwiferyGS,NursingMidwiferySaT,NursingMidwiferySaC,NursingMidwiferyContinuation,PharmacyPharmacologyRank,PharmacyPharmacologyGS,PharmacyPharmacologySaT,PharmacyPharmacologySaC,PharmacyPharmacologyContinuation,PhilosophyRank,PhilosophyGS,PhilosophySaT,PhilosophySaC,PhilosophyContinuation,PhysicsRank,PhysicsGS,PhysicsSaT,PhysicsSaC,PhysicsContinuation,PoliticsRank,PoliticsGS,PoliticsSaT,PoliticsSaC,PoliticsContinuation,PsychologyRank,PsychologyGS,PsychologySaT,PsychologySaC,PsychologyContinuation,ReligiousstudiesandtheologyRank,ReligiousstudiesandtheologyGS,ReligiousstudiesandtheologySaT,ReligiousstudiesandtheologySaC,ReligiousstudiesandtheologyContinuation,SocialPolicyAdministrationRank,SocialPolicyAdministrationGS,SocialPolicyAdministrationSaT,SocialPolicyAdministrationSaC,SocialPolicyAdministrationContinuation,SocialWorkRank,SocialWorkGS,SocialWorkSaT,SocialWorkSaC,SocialWorkContinuation,SociologyRank,SociologyGS,SociologySaT,SociologySaC,SociologyContinuation,SportsscienceRank,SportsscienceGS,SportsscienceSaT,SportsscienceSaC,SportsscienceContinuation,VeterinaryScienceRank,VeterinaryScienceGS,VeterinaryScienceSaT,VeterinaryScienceSaC,VeterinaryScienceContinuation
62,Brunel,77,72,58,63,82,83,5,16.4,73,93,6,131,71,96,58,75,82,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96.2,97,98,0,0,0,0,0,0,0,0,0,0,0,20,81.6,97,95,93,0,0,0,0,0,107,50,72,80,95,0,0,0,0,0,0,0,0,0,0,50,61.1,79,81,92,0,0,0,0,0,0,0,0,0,0,15,81.9,89,86,90,50,69.6,82,72,89,0,0,0,0,0,61,57.9,81,88,94,15,76.5,87,84,0,0,0,0,0,0,20,67.6,90,86,93,28,76.3,80,83,90,0,0,0,0,0,0,0,0,0,0,35,67.7,78,77,93,8,85.7,97,96,95,0,0,0,0,0,33,84.8,75,76,92,0,0,0,0,0,0,0,0,0,0,9,88.4,93,93,93,23,75.4,93,94,91,0,0,0,0,0,0,0,0,0,0,59,39.1,70,57,0,38,69.1,81,85,94,46,67.6,87,88,0,0,0,0,0,0,0,0,0,0,0,9,92.3,96,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57.7,89,82,94,67,56.7,89,92,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,77.6,93,90,90,51,66.4,85,82,89,0,0,0,0,0,
63,Falmouth,21,32,63,62.9,86,83,4.8,18.4,71,90,4.6,120,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46.8,83,83,93,0,0,0,0,0,0,0,0,0,0,14,75.8,85,74,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69.6,92,89,92,71,61.9,84,76,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,57.9,90,85,91,16,76.4,92,89,95,45,78.4,79,80,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59.9,89,83,0,0,0,0,0,0,31,72.5,86,80,90,0,0,0,0,0,0,0,0,0,0,65,62.7,91,85,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,Leicester,47,43,63,62.9,86,86,6.5,13.7,76,94,5.9,136,70,42,77.8,78,83,90,0,0,0,0,0,10,52.8,88,80,99,10,76.3,85,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,79.9,93,92,95,0,0,0,0,0,35,67.4,81,85,95,29,68.9,92,95,91,0,0,0,0,0,62,57.1,82,73,89,28,70.8,91,91,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54.2,90,92,94,68,49.2,74,75,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58.4,84,80,85,0,0,0,0,0,0,0,0,0,0,53,68.7,88,85,94,0,0,0,0,0,0,0,0,0,0,11,76.4,94,94,90,47,64.9,85,82,95,0,0,0,0,0,64,60.3,90,85,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,53.8,71,87,92,12,85,78,85,95,21,73.1,89,83,98,7,88.6,88,98,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,71.4,95,96,96,45,60,89,90,93,64,57.1,86,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,67.9,91,91,92,0,0,0,0,0,0,0,0,0,0,
65,Bournemouth,79,61,65,62.7,83,81,5.3,17,70,90,7.4,123,69,94,60.4,82,78,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,93,80,0,0,0,0,0,0,0,0,0,0,0,85,62.8,85,79,93,0,0,0,0,0,55,63.3,79,82,90,0,0,0,0,0,0,0,0,0,0,73,54.5,76,75,87,0,0,0,0,0,0,0,0,0,0,32,69.8,88,89,94,0,0,0,0,0,32,40.3,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,83.3,97,87,0,8,75.7,89,89,0,0,0,0,0,0,0,0,0,0,0,73,63.5,83,79,95,0,0,0,0,0,60,68.5,69,53,92,37,55.9,93,91,91,58,57,84,82,0,51,60.3,88,79,91,58,63.8,97,87,0,0,0,0,0,0,3,92.5,80,81,90,35,63.1,73,71,88,0,0,0,0,0,32,72.2,84,79,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,52.2,85,84,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,52,93,88,92,0,0,0,0,0,0,0,0,0,0,35,67.8,82,83,0,26,72.9,84,79,90,36,71.4,90,90,83,0,0,0,0,0,
66,Plymouth,76,78,66,62.5,87,85,5.3,15.9,70,93,6.1,129,73,60,72.8,92,90,93,0,0,0,0,0,0,0,0,0,0,19,63.3,90,88,93,0,0,0,0,0,25,63.6,89,90,94,28,51.6,81,75,97,50,72.9,94,91,96,43,53.2,81,68,0,68,61,77,83,93,38,64,92,84,93,0,0,0,0,0,68,55.5,87,80,86,23,72,89,88,91,3,79.6,95,94,99,25,75.6,89,88,93,48,71.1,86,82,93,22,52.4,90,90,95,52,63.9,86,89,91,43,63.3,79,79,94,0,0,0,0,0,39,57.8,85,80,94,20,80.1,87,84,91,0,0,0,0,0,0,0,0,0,0,26,76,86,87,94,72,63.9,94,92,91,0,0,0,0,0,57,73.6,71,66,93,0,0,0,0,0,53,63.8,91,91,96,37,69.3,89,86,93,63,61.3,94,91,94,11,73.5,94,91,0,22,75.4,86,86,93,0,0,0,0,0,22,77.2,94,100,96,0,0,0,0,0,20,73.7,92,93,100,0,0,0,0,0,63,64.5,80,71,0,44,52.3,86,76,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,52,92,84,89,77,53.4,83,86,94,0,0,0,0,0,0,0,0,0,0,13,81,92,89,87,6,86.1,94,93,0,0,0,0,0,0,0,0,0,0,0,
67,Heriot-Watt,27,26,66,62.5,85,85,7.9,16.7,77,91,5.4,167,69,16,85.8,81,84,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,59.3,80,71,93,9,81.4,79,80,90,46,65.7,84,87,90,23,73.4,93,84,94,0,0,0,0,0,53,60.1,79,80,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86.3,91,92,0,0,0,0,0,0,25,24.1,73,81,95,30,62,89,91,92,39,72,74,86,86,0,0,0,0,0,0,0,0,0,0,8,87.6,93,93,92,0,0,0,0,0,39,57,84,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,71,89,93,93,0,0,0,0,0,0,0,0,0,0,56,64.9,86,76,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31.7,81,85,90,0,0,0,0,0,101,44.5,79,77,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,Abertay Dundee,85,66,68,62.4,86,85,2.3,18.5,66,88,5.8,155,75,34,81.4,84,92,0,13,65.1,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,77.3,91,97,0,0,0,0,0,0,68,61,81,86,92,0,0,0,0,0,0,0,0,0,0,63,56.9,88,84,83,22,72.2,95,100,0,0,0,0,0,0,66,46.5,83,82,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80.1,93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34.2,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,55.2,77,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,63.9,80,86,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63.3,88,86,91,43,68.7,85,86,87,0,0,0,0,0,
69,Teesside,102,79,68,62.4,85,83,5.5,17.2,79,90,5.1,119,76,73,69.6,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65.5,95,96,0,18,81.8,91,91,94,0,0,0,0,0,88,56.7,68,73,89,0,0,0,0,0,0,0,0,0,0,45,61.7,81,78,90,35,69.3,81,78,90,0,0,0,0,0,49,59.2,76,76,88,33,76,94,89,0,0,0,0,0,0,0,0,0,0,0,75,35.9,84,92,90,12,45.9,86,84,94,45,52.1,75,83,0,57,60.2,75,77,90,0,0,0,0,0,0,0,0,0,0,11,83.6,92,90,89,23,76.4,94,97,92,0,0,0,0,0,0,0,0,0,0,42,50.6,85,80,91,0,0,0,0,0,22,77.7,94,91,92,29,72.7,96,93,84,0,0,0,0,0,0,0,0,0,0,42,57.8,80,64,85,0,0,0,0,0,64,59,78,70,0,0,0,0,0,0,0,0,0,0,0,5,96.3,94,96,0,33,57.5,89,86,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,54.5,79,81,87,0,0,0,0,0,0,0,0,0,0,73,36.1,62,49,93,48,66.2,81,78,89,47,67.9,82,74,81,0,0,0,0,0,
70,Sheffield Hallam,86,85,70,62.3,85,84,5.2,16.9,69,92,6.4,124,72,65,71.5,87,89,92,12,71.9,88,89,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,88,86,91,66,30.5,74,63,86,82,63,89,93,92,30,66,84,89,90,63,62.1,81,81,93,32,67,83,80,94,0,0,0,0,0,46,61.6,81,84,90,25,71.7,87,89,92,0,0,0,0,0,24,76.4,89,88,94,81,52.4,83,77,87,0,0,0,0,0,0,0,0,0,0,37,66,87,87,93,0,0,0,0,0,0,0,0,0,0,43,71.2,85,88,92,0,0,0,0,0,9,40,89,80,0,58,54.9,83,81,87,85,59.1,86,77,93,15,76.6,94,92,86,51,76.9,81,81,87,0,0,0,0,0,65,45.8,85,86,96,17,80.6,93,88,95,89,41.8,93,78,94,0,0,0,0,0,18,78.9,83,87,89,47,54.4,77,78,93,54,59.4,86,86,94,34,71.9,84,74,92,0,0,0,0,0,31,78.6,87,87,96,0,0,0,0,0,46,51.7,86,82,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64.7,98,98,92,62,57.9,92,90,94,0,0,0,0,0,0,0,0,0,0,34,68.6,89,74,91,49,66.1,87,89,92,27,73.9,89,87,88,0,0,0,0,0,
71,De Montfort,61,94,71,62.2,84,85,3.7,19.4,81,90,5.1,113,75,49,75.1,84,89,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35.2,81,70,84,18,60.5,85,88,90,0,0,0,0,0,0,0,0,0,0,51,64.2,80,85,93,52,48,84,86,91,0,0,0,0,0,75,53.5,74,76,85,48,62.8,79,76,88,0,0,0,0,0,14,82.3,88,87,89,41,74.3,90,89,88,0,0,0,0,0,14,81.8,91,95,94,53,55.5,82,78,91,0,0,0,0,0,0,0,0,0,0,53,63.8,77,71,0,0,0,0,0,0,0,0,0,0,0,57,55.5,82,88,85,67,65.3,93,97,92,11,80.3,87,87,91,41,79.9,77,69,0,9,78.1,97,98,94,0,0,0,0,0,56,56.4,88,89,89,22,75.7,97,93,93,0,0,0,0,0,16,80,77,78,0,10,79.6,86,87,92,0,0,0,0,0,43,68.2,80,78,88,0,0,0,0,0,0,0,0,0,0,70,54.6,82,78,81,47,51.6,85,81,91,21,67.8,84,82,96,0,0,0,0,0,40,38.9,93,94,0,14,72.9,90,95,93,81,52.8,94,96,92,0,0,0,0,0,0,0,0,0,0,58,50.9,76,66,88,77,54.1,79,75,0,0,0,0,0,0,0,0,0,0,0,
72,Bradford,52,75,72,61.7,82,81,4.1,16.8,81,90,6.1,130,69,32,82,84,87,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60.7,87,83,88,0,0,0,0,0,59,62.6,81,83,84,18,78.2,81,85,93,0,0,0,0,0,53,60.1,82,84,87,50,61.2,85,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,57.5,74,80,0,0,0,0,0,0,3,71.3,89,94,94,27,63.7,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,78.4,76,80,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,69.5,88,80,83,0,0,0,0,0,43,65.5,89,89,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65.7,76,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,68.8,90,88,90,33,50,76,66,97,0,0,0,0,0,0,0,0,0,0,61,55.3,84,76,0,108,39.6,79,74,89,0,0,0,0,0,0,0,0,0,0,57,51.7,79,76,89,79,52.8,85,81,0,23,75.5,84,79,0,0,0,0,0,0,
73,Manchester Met,60,76,73,61,83,84,3.6,15.3,69,90,4.1,133,74,80,66.7,84,89,88,9,75.8,94,90,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,53.6,81,82,94,66,68.2,85,84,95,0,0,0,0,0,87,56.9,74,74,92,39,63.3,83,81,87,0,0,0,0,0,97,46.6,72,72,83,18,74,86,87,86,0,0,0,0,0,17,79.8,86,86,91,52,69.3,90,83,89,28,48.5,85,82,0,50,64.3,88,94,0,36,67.1,81,82,93,0,0,0,0,0,0,0,0,0,0,60,52.7,73,67,78,0,0,0,0,0,0,0,0,0,0,63,48.7,74,75,85,50,68.9,93,93,94,26,71.8,86,86,87,34,84.2,85,83,88,0,0,0,0,0,62,52.9,82,79,90,20,78.8,91,91,92,74,56.1,93,91,93,0,0,0,0,0,13,82.8,82,88,87,26,68.2,82,88,85,40,68.7,88,94,91,45,67.9,78,75,88,0,0,0,0,0,50,68.7,91,95,92,68,60.2,83,85,87,24,62.2,94,94,91,0,0,0,0,0,45,29.2,88,93,90,0,0,0,0,0,76,35.4,83,83,86,81,52.8,88,89,91,0,0,0,0,0,0,0,0,0,0,45,59.9,85,87,86,51,65.3,86,87,90,31,73.5,81,77,87,0,0,0,0,0,
74,Sunderland,79,71,74,60.9,86,83,5.7,15.6,69,86,5,119,73,38,78.7,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54.1,84,78,88,59,70.7,91,93,90,0,0,0,0,0,66,61.6,85,86,92,0,0,0,0,0,0,0,0,0,0,44,62.1,84,77,0,0,0,0,0,0,0,0,0,0,0,56,53.7,83,80,88,79,53.5,81,76,87,0,0,0,0,0,0,0,0,0,0,20,73.4,83,86,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,82.3,89,89,89,70,64.1,94,89,88,33,63.6,80,76,0,6,93.7,95,91,94,0,0,0,0,0,0,0,0,0,0,31,74,84,75,0,96,33,91,92,85,0,0,0,0,0,2,98.2,99,100,91,31,65.5,84,83,88,0,0,0,0,0,14,83.6,90,86,90,0,0,0,0,0,0,0,0,0,0,47,70.7,96,86,0,0,0,0,0,0,35,39,83,75,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,49.3,83,79,0,0,0,0,0,0,0,0,0,0,0,72,38.4,86,87,86,83,51.2,87,88,84,50,67.3,82,78,82,0,0,0,0,0,
75,University of the Arts London,53,59,75,60.4,77,72,9.9,14.4,56,89,5.6,136,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,69.2,86,87,0,21,58,78,74,93,0,0,0,0,0,0,0,0,0,0,78,59.1,75,73,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54.2,77,75,87,55,68.8,83,72,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,71.5,77,75,92,22,87.4,75,73,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,43.1,77,71,87,0,0,0,0,0,80,51.9,70,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,Central Lancashire,87,67,76,59.8,84,82,5,16.4,70,88,5.7,129,72,47,75.5,99,100,88,0,0,0,0,0,0,0,0,0,0,17,70,91,92,0,0,0,0,0,0,30,56.9,92,85,0,33,50,83,83,88,61,70.4,90,81,0,24,70.4,85,79,0,93,54.9,79,76,86,14,79.6,89,94,92,0,0,0,0,0,80,51.1,89,89,78,56,54.6,87,82,83,6,75.6,92,93,0,41,64.2,83,82,88,20,80.2,89,84,91,0,0,0,0,0,30,73.8,95,99,0,40,64,80,81,0,0,0,0,0,0,40,57.6,75,69,0,27,77.1,92,92,0,12,62.3,75,80,0,0,0,0,0,0,56,56,73,73,88,77,62,86,88,88,34,63.5,83,82,89,42,79.8,75,65,88,30,67.4,89,81,91,57,57.1,90,89,0,63,52.1,88,90,88,75,55.4,89,88,86,0,0,0,0,0,30,69.7,77,81,83,33,65.2,83,82,91,10,81.4,91,95,0,53,62.9,70,67,90,0,0,0,0,0,52,68.2,86,85,94,50,68.4,87,81,82,59,44.2,81,78,92,19,69.3,71,66,97,9,59.4,99,91,0,29,57.1,87,81,94,0,0,0,0,0,52,60.8,84,81,89,0,0,0,0,0,16,75.6,77,88,88,23,75.3,86,86,89,40,68.2,88,82,0,28,73.8,92,93,79,0,0,0,0,0,
77,Goldsmiths,46,64,76,59.8,87,82,4.4,14.7,55,88,6.9,130,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68.3,94,98,86,0,0,0,0,0,3,70.2,86,84,95,0,0,0,0,0,0,0,0,0,0,7,80.3,83,89,0,0,0,0,0,0,0,0,0,0,0,63,56.9,81,78,85,0,0,0,0,0,0,0,0,0,0,3,99.3,90,89,93,75,58.4,79,71,83,0,0,0,0,0,0,0,0,0,0,50,57.2,90,81,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,40.6,81,77,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,49,92,83,88,14,67.9,92,83,88,0,0,0,0,0,15,75.7,0,0,0,0,0,0,0,0,16,82.2,87,80,90,0,0,0,0,0,0,0,0,0,0,60,65.3,83,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33.4,91,87,87,60,58.3,92,82,88,0,0,0,0,0,0,0,0,0,0,55,51.9,79,75,87,43,67.7,91,88,88,0,0,0,0,0,0,0,0,0,0,
78,London South Bank,107,92,78,59.5,84,82,4.2,16.5,82,86,5.4,107,71,7,90.1,90,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31.4,84,81,78,0,0,0,0,0,103,46,77,69,88,36,62.4,81,90,80,82,58,83,88,77,0,0,0,0,0,0,0,0,0,0,83,49.7,71,76,75,55,55.6,78,76,82,0,0,0,0,0,31,69.9,86,83,0,45,72.3,88,81,90,0,0,0,0,0,0,0,0,0,0,32,67.8,86,84,88,22,35.5,84,75,90,24,64.4,94,93,90,45,69.6,72,69,0,0,0,0,0,0,0,0,0,0,0,40,65.4,79,75,80,0,0,0,0,0,0,0,0,0,0,40,80.3,84,82,84,46,44,90,79,0,0,0,0,0,0,41,65.8,83,76,89,0,0,0,0,0,0,0,0,0,0,44,56.3,78,75,84,16,75.1,89,93,0,0,0,0,0,0,35,70.6,88,84,0,0,0,0,0,0,0,0,0,0,0,71,52.9,71,57,0,43,52.6,84,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,48.6,80,73,87,0,0,0,0,0,0,0,0,0,0,21,75.8,81,76,87,60,61.8,78,76,0,56,63.5,83,83,0,0,0,0,0,0,
